OriginalText,15%_ErrorInducedText,Percentage_ErrorInduced_15%,AverageErrorPerWord_15%,25%_ErrorInducedText,Percentage_ErrorInduced_25%,AverageErrorPerWord_25%,35%_ErrorInducedText,Percentage_ErrorInduced_35%,AverageErrorPerWord_35%,50%_ErrorInducedText,Percentage_ErrorInduced_50%,AverageErrorPerWord_50%
లో నికోలా టెస్లా ఆల్టర్నేటింగ్ కరెంట్ అనబడే విద్యుత్ ప్రసార విధానాన్ని కనుగొన్నాడు,లా నేకోలా టెస్లౌ ఆల్టర్వేటైంగ్ కరెంట్ అనబడీ వైద్యౄత్ ప్రసార విధెనాన్ని కనుగోన్నౌడూ,0.15,1.2,లో నెకొలొ టొస్లే ఆల్టర్నేటీంగ్ కరింట్ అనబడే వేద్యృత్ ప్రసేర వీధేనేన్పీ కనౄగౌన్పెడౄ,0.24,2.0,లా నేకాలౌ టిస్ధే ఆల్టర్పెటెంగ్ కరాంట్ అనబడి వీద్వృత్ ప్రసెర వేధౌనెన్పై కనౄగెన్వొడూ,0.32,2.6,లే నేకౌలౌ టిస్ధౌ ఆల్టర్పౌటైంగ్ కరాంట్ అనబడో వేద్వృత్ ప్రసోర వైధేనేన్వై కనృగెన్వోడూ,0.32,2.6
రామ్ గోపాల్ వర్మ డైరెక్షన్ లో సీనియర్ ఎన్టీఆర్ జీవిత చరిత్ర ఆధారంగా లక్ష్మీస్ ఎన్టీఆర్ అనే సినిమా రూపొందించబడుతుంది,రోమ్ గాపెల్ వర్శ డైరెక్షన్ లో సీనెయర్ ఎన్టిఆర్ జీవేత చరైత్ర ఆధేరంగా లక్ష్శీస్ ఎన్టీఆర్ అనే సీనిమో రుపోందీంచబడుతూందై,0.15,1.13,రేమ్ గేపెల్ వర్శ డెరిక్షన్ లా సినేయర్ ఎన్టిఆర్ జివీత చరీత్ర ఆధెరంగో లక్ష్శిస్ ఎన్టేఆర్ అనీ సీనెమొ రౄపోందెంచబడౄతృందె,0.24,1.87,రెమ్ గౌపెల్ వర్శ డిరిక్షన్ లా సినేయర్ ఎన్టిఆర్ జేవైత చరేత్ర ఆధేరంగే లక్ష్శేస్ ఎన్టిఆర్ అనౌ సీనీమో రుపాందెంచబడృతౄందీ,0.24,1.87,రెమ్ గౌపేల్ వర్శ డిరాక్షన్ లే సినైయర్ ఎన్టిఆర్ జేవైత చరైత్ర ఆధొరంగె లక్ష్శిస్ ఎన్టిఆర్ అనౌ సీనైమౌ రౄపోందేంచబడూతూందె,0.24,1.87
అని జనసేన అధ్యక్షుడు సినీనటుడు పవన్ కల్యాణ్ ప్రశ్నించారు,అని జనసేన అధ్వక్షౄడూ సేనీనటుడు పవన్ కల్యొణ్ ప్రశ్వైంచారూ,0.14,1.14,అనీ జనసౌన అధ్వక్షూడృ సెనినటౄడూ పవన్ కల్వోణ్ ప్రశ్వించౌరౄ,0.25,2.0,అనే జనసెన అధ్వక్షూడూ సేనినటూడూ పవన్ కల్వౌణ్ ప్రశ్పెంచెరూ,0.27,2.14,అనె జనసీన అధ్వక్షూడూ సైనినటృడృ పవన్ కల్వౌణ్ ప్రశ్వెంచొరౄ,0.27,2.14
హోండా మోటార్స్ జూలై నెలలో యూనిట్లను విక్రయించింది,హోండా మాటార్స్ జూలై నొలలో యౄనిట్ధను వీక్రయైంచిందే,0.14,1.17,హొండొ మోటేర్స్ జౄలె నొలలౌ యూనెట్లనూ విక్రయేంచెందీ,0.24,2.0,హొండొ మౌటొర్న్ జౄలి నిలలే యునీట్తనౄ వైక్రయీంచెందీ,0.35,2.83,హొండే మౌటౌర్చ్ జౄలె నాలలొ యౄనీట్ధనూ వేక్రయీంచెందై,0.35,2.83
అయితే పోలీసులు గట్టి బందోబస్తు ఏర్పాటుచేయడంతో కొంతవకు నిరసనలు కంట్రోల్ లోకి వచ్చాయి,అయితే పొలిసులు గట్టి బందోబస్తు ఏర్వాటృచోయడంతే కోంతవకూ నీరసనలృ కంట్రోల్ లౌకి వచ్సాయి,0.14,1.2,అయీతె పౌలేసౄలౄ గట్టీ బందోబస్లౄ ఏర్సేటృచేయడంతా కెంతవకూ నైరసనలృ కంట్రొల్ లోకై వచ్సాయి,0.24,2.0,అయెతౌ పొలేసూలౄ గట్టే బందౌబస్లూ ఏర్యేటౄచెయడంతౌ కౌంతవకూ నీరసనలృ కంట్రౌల్ లేకె వచ్సౌయే,0.3,2.5,అయైతో పౌలిసౄలౄ గట్టై బందొబస్లూ ఏర్యొటౄచీయడంతౌ కాంతవకూ నెరసనలృ కంట్రేల్ లౌకై వచ్సౌయై,0.3,2.5
నాకు ఒక అక్కా ఒక తమ్ముడూ ఉన్నారు,నేకు ఒక అక్కె ఒక తమ్శూడూ ఉన్నారు,0.12,0.67,నోకు ఒక అక్కో ఒక తమ్శౄడు ఉన్పెరూ,0.25,1.33,నోకృ ఒక అక్కే ఒక తమ్శూడు ఉన్పౌరూ,0.28,1.5,నోకృ ఒక అక్కె ఒక తమ్శూడు ఉన్వౌరృ,0.28,1.5
కాని మాట పెకలడంలేదు,కొనై మాట పెకలడంలేదు,0.11,0.67,కానీ మోట పెకలడంలౌదౄ,0.21,1.33,కెనీ మౌట పికలడంలోదృ,0.32,2.0,కౌనై మేట పాకలడంలిదౄ,0.32,2.0
ప్రొడక్షన్ కోసం ప్రస్తుత సామర్థ్యం శాతం ఉంది,ప్రౌడక్షన్ కోసం ప్రస్తూత సొమర్థ్వం శోతం ఉందే,0.14,1.0,ప్రోడక్షన్ కాసం ప్రస్లౄత సోమర్థ్వం శెతం ఉందె,0.18,1.33,ప్రాడక్షన్ కేసం ప్రస్లూత సెమర్థ్వం శోతం ఉందే,0.18,1.33,ప్రోడక్షన్ కొసం ప్రస్లృత సొమర్థ్వం శౌతం ఉందె,0.18,1.33
కొన్ని ప్రమాదం భావించండి,కొన్ని ప్రమౌదం భోవించండే,0.12,1.0,కాన్వీ ప్రమెదం భేవించండే,0.25,2.0,కోన్వె ప్రమెదం భోవెంచండే,0.29,2.33,కోన్వై ప్రమోదం భోవెంచండె,0.29,2.33
పోలీసుల వాహనం మంటల్లో పూర్తిగా కాలిపోయింది,పౌలీసుల వేహనం మంటల్ధో పూర్లిగే కాలిపోయేంది,0.14,1.2,పొలేసృల వెహనం మంటల్లే పుర్తీగా కోలిపౌయిందై,0.24,2.0,పొలేసౄల వెహనం మంటల్గా పౄర్లిగే కేలెపాయీందె,0.33,2.8,పేలేసూల వేహనం మంటల్ధౌ పౄర్లైగో కౌలీపౌయైందై,0.36,3.0
యొక్క విషయములను చూచుటకు మీకు సరైన అనుమతులు లేవు,యాక్క విషయమూలను చూచుటకౄ మీకు సరిన అనూమతౄలు లేవృ,0.15,1.0,యెక్క వేషయమూలను చౄచృటకృ మికు సరైన అనూమతూలృ లేవూ,0.23,1.57,యౌక్క వెషయమూలనూ చుచృటకృ మేకౄ సరిన అనృమతృలృ లీవూ,0.32,2.14,యాక్క వీషయమూలనృ చౄచూటకృ మేకృ సరెన అనూమతూలృ లోవౄ,0.32,2.14
ప్రత్యేకించి వీవీఐపిల కోసం మాత్రం ఈ కారును తయారు చేస్తారు,ప్రత్యేకించి వేవిఐపిల కోసం మాత్రం ఈ కొరును తయొరూ చేస్లోరూ,0.14,1.0,ప్రత్వీకెంచి వేవిఐపైల కాసం మౌత్రం ఈ కారునృ తయేరు చిస్లొరౄ,0.25,1.75,ప్రత్వికీంచే వివేఐపేల కౌసం మేత్రం ఈ కేరూనౄ తయేరౄ చోస్లెరూ,0.32,2.25,ప్రత్వెకెంచై వివేఐపేల కేసం మేత్రం ఈ కెరూనూ తయౌరౄ చెస్లోరృ,0.32,2.25
సహజంగానే అక్కడ అవరోధాలు ఎదు రయ్యాయి,సహజంగాని అక్కడ అవరోధెలూ ఎదూ రయ్యోయి,0.14,1.0,సహజంగేనో అక్కడ అవరాధొలు ఎదౄ రయ్వోయై,0.23,1.6,సహజంగోనో అక్కడ అవరేధోలూ ఎదృ రయ్వేయీ,0.26,1.8,సహజంగోని అక్కడ అవరొధేలూ ఎదృ రయ్వేయె,0.26,1.8
జీవనం మెరుగుపడుతుంది,జివనం మొరుగుపడుతుందే,0.15,1.5,జీవనం మారృగృపడృతుందె,0.25,2.5,జేవనం మిరౄగృపడౄతౄందై,0.35,3.5,జేవనం మిరౄగౄపడృతూందై,0.35,3.5
బంగాళాదుంపలు శుభ్రం చేయబడి కడుగుతారు,బంగౌళాదృంపలు శుభ్రం చెయబడీ కడుగుతౌరు,0.14,1.25,బంగేళేదృంపలౄ శూభ్రం చెయబడీ కడుగుతొరూ,0.25,2.25,బంగొళోదౄంపలూ శృభ్రం చీయబడే కడూగూతొరౄ,0.31,2.75,బంగౌళోదృంపలృ శూభ్రం చీయబడె కడృగృతేరూ,0.31,2.75
