OriginalText,15%_ErrorInducedText,Percentage_ErrorInduced_15%,AverageErrorPerWord_15%,25%_ErrorInducedText,Percentage_ErrorInduced_25%,AverageErrorPerWord_25%,35%_ErrorInducedText,Percentage_ErrorInduced_35%,AverageErrorPerWord_35%,50%_ErrorInducedText,Percentage_ErrorInduced_50%,AverageErrorPerWord_50%
ఇది మొత్తం ఏడు వేరియంట్లలో ఏడు ఆకర్షణీయమైన రంగులలో లభిస్తుంది,ఇది యొచ్తం ఏడు వేలిమంట్లదో ఏడు ఆకర్షణీమయైన రంగులలో లభిప్తుండి,0.15,1.12,ఇధి యొచ్తం ఏడు షేరిమంట్లదో ఏఢు ఆకగ్షణీమమైప లంరులదో లభిప్తుంధి,0.25,1.88,ఇధి యొచ్తం ఏతు పేగిమంట్లదో ఏఢు ఆకగ్షణీమయైప లంరుదదో దబిప్తుంలి,0.34,2.62,ఇడి యొచ్తం ఏతు పేలిమంట్లదో ఏతు ఆకగ్షణీమయైప లంరుదదో దబిప్తుండి,0.34,2.62
ఉదయం నుంచి సాయంత్రం వరకు దుకాణాలను తెరిచి ఉంచారు,ఉడయం నుంతి సామంచ్రం వలకు దుకాణాదను తెరితి ఉంచారు,0.15,1.0,ఉదమం పుంతి పామంచ్రం పరకు దుకాణాదను చెలిచి ఉంతాగు,0.25,1.71,ఉలమం పుంచి పామంచ్రం షగకు థుకాణాదపు చెలితి ఉంతాలు,0.33,2.29,ఉలమం పుంతి పామంచ్రం షలకు లుకాణాదపు చెగితి ఉంతాలు,0.35,2.43
మరోవైపు ఇదే ఘటనపై భారత విదేశాంగ మంత్రి సుష్మా స్వరాజ్ పాక్ ప్రధాని ఇమ్రాన్ ఖాన్ కు ట్వీట్ చేశారు,యరోపైవు ఇదే ఘటపపై బాగచ విదేశాంగ మంచ్రి సుష్మా స్వలాజ్ పాక్ స్రధాపి ఇయ్రాప్ ఖాన్ కు ట్వీట్ చేశాలు,0.15,0.93,యగోవైసు ఇదే ఝటపపై బారచ షిడేశాంర యంచ్రి పుష్మా ప్వగాజ్ నాక్ స్రదాపి ఇయ్రాప్ ఖాప్ కు ట్వీట్ తేశాగు,0.25,1.6,యలోపైవు ఇలే ఝటపవై బాగచ పిధేశాంర యంచ్రి పుష్మా ప్వలాఙ్ వాక్ స్రదాపి ఇయ్రాప్ ఖాప్ కు ట్వీట్ తేశాలు,0.3,1.93,యలోషైవు ఇలే ఝటపఫై బాలచ పిలేశాంర యంచ్రి పుష్మా ప్వలాఙ్ సాక్ ఫ్రదాపి ఇయ్రాప్ ఖాప్ కు ట్వీట్ తేశాగు,0.3,1.93
పూర్తి మెజార్టీకి కావాల్సిన స్థానాలను ఏ పార్టీ కూడా దక్కించుకోలేదు,షూల్తి యెఙార్టీకి కాపాల్సిప స్థాపాలను ఏ పాగ్టీ కూడా దక్కించుకోదేదు,0.14,1.12,వూల్తి మెఙాగ్టీకి కాపాద్సిప ప్థానాదపు ఏ ఫాల్టీ కూఢా థక్కింతుకోదేదు,0.24,2.0,షూగ్తి యెఙాగ్టీకి కాపాద్సిప ప్థాపాదపు ఏ ఫాల్టీ కూదా ధక్కింతుకోదేడు,0.29,2.38,వూల్తి యెఙాల్టీకి కాపాద్సిప ప్థాపాదపు ఏ షాల్టీ కూదా లక్కింతుకోదేధు,0.29,2.38
పండుగ సీజన్ దగ్గరకు వచ్చేస్తోంది,నంతుగ సీజప్ దగ్గలకు వచ్చేస్తోంది,0.12,1.0,పండుర సీఙప్ దర్గరకు పత్చేప్తోంధి,0.25,2.0,పంఢుర పీఙప్ డర్గరకు పత్చేప్తోంలి,0.34,2.75,సందుర పీఙప్ డర్గగకు పత్చేప్తోంథి,0.41,3.25
ఈ బహుశా కొంత నిజం,ఈ భహుశా కొంత నిఙం,0.12,0.5,ఈ భహుశా కొంచ పిఙం,0.24,1.0,ఈ భహుశా కొంచ పిఙం,0.24,1.0,ఈ భహుశా కొంచ పిఙం,0.24,1.0
మంచి సినిమాలు చేయాలని కొత్తదనాన్ని అందించాలనే తపనే ఎన్టీఆర్ ఆర్ట్స్ను స్థాపించారు,యంచి పిపిమాలు చేమాలపి కొత్తథనాన్ని అందింతాలపే చపనే ఎప్టీఆల్ ఆర్ట్స్ను స్థాపింతారు,0.15,1.33,యంచి పిపియాలు చేమాదపి కొచ్తదపాప్ని అండించాదపే చసపే ఎన్టీఆల్ ఆల్ట్స్ను ప్థాపింతారు,0.25,2.22,యంతి పిపియాదు తేమాదపి కొచ్తలపాప్ని అంథింతాదపే చసపే ఎప్టీఆల్ ఆగ్ట్స్ను ప్థావింతాలు,0.35,3.11,యంతి పిపియాదు తేమాదపి కొచ్తధపాప్ని అంలింతాదపే చవపే ఎప్టీఆగ్ ఆగ్ట్స్ను ప్థానింతాలు,0.35,3.11
మసాజ్ చేయించుకోవడం వల్ల వెన్ను నొప్పికి కారణమయ్యే కండరాలకు ఉపశమనం కలిగిస్తుంది,మసాజ్ తేయింతుకోవఢం వల్ల వెన్ను పొప్పికి కాగణమయ్యే కండరాదకు ఉసశయపం కలిగిప్తుంధి,0.14,1.22,మపాఙ్ తేయింతుకోవఢం వద్ల పెప్ను పొప్పికి కారణయయ్యే కంఢగాదకు ఉసశయనం కదిరిప్తుంధి,0.24,2.11,యపాఙ్ తేయింతుకోషఢం పద్ల పెప్ను పొఫ్పికి కాగణయమ్యే కంఢగాదకు ఉఫశయపం కదిరిప్తుంథి,0.33,2.89,యపాఙ్ తేయింతుకోషదం షద్ల షెప్ను పొష్పికి కాలణయమ్యే కంతగాదకు ఉనశయపం కదిరిప్తుంధి,0.33,2.89
వందలు కాదు వేలు కాదు ఏకంగా లక్షల కోట్లు గంటల వ్యవధిలోనే లక్షల కోట్ల రూపాయలు సంపాదించారు,వంథలు కాధు షేలు కాదు ఏకంగా దక్షల కోట్లు గంటద వ్యషధిలోపే దక్షద కోట్ల రూషాయదు సంపాదింతాగు,0.15,1.0,వందదు కాలు వేలు కాలు ఏకంరా దక్షద కోట్లు రంటద వ్యషదిదోపే దక్షద కోట్ల లూఫామదు సంపాధింతాగు,0.24,1.62,పంథదు కాథు పేదు కాడు ఏకంరా దక్షద కోట్లు రంటద ష్యషదిదోపే దక్షద కోట్ల గూనామదు పంసాడింతాగు,0.32,2.15,షండదు కాధు పేదు కాధు ఏకంరా దక్షద కోట్లు రంటద ప్యపదిదోపే దక్షద కోట్ల గూసామదు పంఫాడింతాలు,0.32,2.15
బుల్లోడికి గట్టి పోటీ,భుద్లోడికి గట్టి షోటీ,0.14,1.0,భుద్లోదికి రట్టి వోటీ,0.24,1.67,భుద్లోతికి రట్టి సోటీ,0.24,1.67,భుద్లోదికి రట్టి నోటీ,0.24,1.67
ఈ చిత్రానికి సంబంధించి ఒక పాట మినహా షూటింగ్ పూర్తయింది,ఈ తిచ్రాపికి పంబందింతి ఒక పాట మిపహా షూటింగ్ షూర్తయింది,0.15,1.0,ఈ తిత్రాపికి పంభందింతి ఒక షాట యిపహా షూటింర్ షూల్తయిండి,0.24,1.62,ఈ తిచ్రాపికి పంభందింతి ఒక సాట యిపహా షూటింర్ ఫూగ్తయింథి,0.26,1.75,ఈ తిచ్రాపికి పంభందింతి ఒక సాట యిపహా షూటింర్ ఫూగ్తయింలి,0.26,1.75
